url,comments,created_at,updated_at,active_time,closed_at,commits,additions,deletions,changed_files,merged,closed,open,body_not_bot,body_prepro,negativeBody,neutralBody,positiveBody,compoundBody,,,compound_overall
https://api.github.com/repos/keycloak/keycloak/pulls/7938,11,2021-04-15T18:52:02Z,2022-11-20T19:38:34Z,50460392,,11,333,30,13,0,0,1,"Fix #8750 

This change adds a `registration-terms-and-conditions` authenticator.
It is disabled by default.
The authenticator allows to force terms and conditions acceptation during user registration.

Obviously, a realm allowing user registration is a prerequisite.

The authenticator must be first enabled in the required actions panel:

![2022-01-30_11-57](https://user-images.githubusercontent.com/2890843/151696938-3f5783f8-74f2-429a-9484-141e84988e83.png)

Then its requirement must be switched from `DISABLED` to `REQUIRED` in the registration flow:

![2022-01-30_11-58](https://user-images.githubusercontent.com/2890843/151696940-561c686e-40ee-4b04-a9de-00aabbf97ac2.png)

All of this adds a checkbox that must be checked to complete the registration process:

![Screenshot from 2021-04-15 21-06-03](https://user-images.githubusercontent.com/2890843/114924793-a5117100-9e2e-11eb-8597-18499b0b7cc9.png)
",fix change add authenticator disabled default authenticator allows force term condition acceptation user registration obviously realm allowing user registration prerequisite authenticator must first enabled required action panel requirement must switched disabled required registration flow add checkbox must checked complete registration process screenshot,0,0.947,0.053,0.3182,,,
https://api.github.com/repos/bvaradar/hudi/pulls/35,0,2020-07-08T21:51:49Z,2020-07-08T21:51:49Z,0,,1,185,58,7,0,0,1,"## *Tips*
- *Thank you very much for contributing to Apache Hudi.*
- *Please review https://hudi.apache.org/contributing.html before opening a pull request.*

## What is the purpose of the pull request

This is an important requirement from GDPR perspective. When performing deletion on a metadata only bootstrapped partition, users should have the ability to tell to clean up the original data from the source location because as per this new bootstrapping mechanism the original data serves as the data in original commit for Hudi.

## Brief change log

Create an option named hoodie.cleaner.bootstrap.source.file, when set it to true, users have the ability to clean the original source data. By default, it is false.

Also added corresponding unit tests for this option in TestCleaner.java.


## Verify this pull request


This change added tests and can be verified as follows:

  - *Added TestCleaner to verify the change.*


## Committer checklist

 - [X] Has a corresponding JIRA in PR title & commit
 
 - [X] Commit message is descriptive of the change
 
 - [ ] CI is green

 - [ ] Necessary doc changes done or have another open PR
       
 - [ ] For large changes, please consider breaking it into sub-tasks under an umbrella JIRA.",tip thank much contributing apache hudi please review opening pull request purpose pull request important requirement gdpr perspective performing deletion metadata bootstrapped partition user ability tell clean original data source location per new bootstrapping mechanism original data serf data original commit hudi brief change log create option named set true user ability clean original source data default false also added corresponding unit test option testcleanerjava verify pull request change added test verified follows added testcleaner verify change committer checklist x corresponding jira pr title commit x commit message descriptive change ci green necessary doc change done another open pr large change please consider breaking subtasks umbrella jira,0,0.69,0.31,0.9856,,,
https://api.github.com/repos/n7consulting/Incipio/pulls/351,1,2021-09-23T19:54:47Z,2022-02-21T00:04:19Z,12974972,,23,1387,26,28,0,0,1,Add a list of alumni (member with more information) and tables of contacts,add list alumnus member information table contact,0,1,0,0,,,
https://api.github.com/repos/machbarmacher/gdpr-dump/pulls/44,7,2019-09-10T10:37:08Z,2019-09-24T15:38:00Z,1227652,,3,2,1,1,0,0,1,Adds locale awareness to Faker factory method instantiation call.,add locale awareness faker factory method instantiation call,0,1,0,0,,,
https://api.github.com/repos/jazzband/djangorestframework-simplejwt/pulls/51,6,2018-10-26T10:44:36Z,2020-02-08T19:27:14Z,40639358,,1,90,30,6,0,0,1,"In order to address this issue :
https://github.com/davesque/django-rest-framework-simplejwt/issues/17

I propose the following solution:
- Add a JWT_SECRET_KEY setting that should be used for hmac algorithm
- The SIGNING_KEY and VERIFYING_KEY should be used only for asymmetric
algorithm
- Add a GET_USER_SECRET_KEY setting which expect a function that will
be called with the user id as defined by the USER_ID_FIELD and return a
key that can change for instance when the user changed his password",order address issue propose following solution add jwtsecretkey setting used hmac algorithm signingkey verifyingkey used asymmetric algorithm add getusersecretkey setting expect function called user id defined useridfield return key change instance user changed password,0,0.935,0.065,0.3182,,,
https://api.github.com/repos/OCA/data-protection/pulls/1,7,2018-06-05T12:01:43Z,2023-02-26T12:18:24Z,149213801,2018-06-06T11:00:51Z,2,904,63,27,0,1,0,"This PR adds:

- Improvements on `.gitignore` and `.travis.yml` files.
- `data_protection_base` module and `gdpr_base` modules (Enable menus).
- `gdpr_partner_report` module.

GDPR Partner Report
===================

This module helps a company to identify all the transactions that a specific
partner is involved in, with the possibility to export the associated data.

- [ ] Depends on https://github.com/OCA/OCB/pull/753.",pr add improvement gitignore travisyml file dataprotectionbase module gdprbase module enable menu gdprpartnerreport module gdpr partner report module help company identify transaction specific partner involved possibility export associated data depends,0,0.831,0.169,0.6908,,,
https://api.github.com/repos/CVEProject/cve-services/pulls/524,4,2021-10-29T08:13:59Z,2021-10-29T23:46:50Z,55971,,5,367,24,6,0,0,1,"### Issue

#507 

### Description of the Change

Added an endpoint that supports deleting a user from a CNA organisation. This would allow CNAs to remove users from their CNA organisation who may have left their organisation.

DELETE /org/:shortname/user/:username -> CNA Admin or Secretariat

### Alternate Designs

The alternate design was to keep leveraging the update user endpoint to disable the user account however, this would lead to CNAs having to ensure the users in the CNA organisation are enabled/disabled correctly.

### Possible Drawbacks

None that I think of currently.

### Verification Process

I did manual testing as well as created tests to cover the endpoint.

### Release Notes

Added support for deleting users from a CNA if the requester is a CNA admin or secretariat.
",issue description change added endpoint support deleting user cna organisation would allow cnas remove user cna organisation may left organisation delete org shortnameuser username cna admin secretariat alternate design alternate design keep leveraging update user endpoint disable user account however would lead cnas ensure user cna organisation enableddisabled correctly possible drawback none think currently verification process manual testing well created test cover endpoint release note added support deleting user cna requester cna admin secretariat,0,0.829,0.171,0.9001,,,
https://api.github.com/repos/brianc/node-postgres/pulls/1788,7,2018-12-12T16:28:53Z,2021-06-04T14:55:45Z,78186412,,3,84,18,9,0,0,1,Fixes #881,fix,0,1,0,0,,,
https://api.github.com/repos/UCSDTESC/Check-in/pulls/169,3,2020-01-22T20:02:48Z,2020-01-30T22:24:38Z,699710,,23,713,443,24,0,0,1,"I've kept some old artifacts from before the refactor eg: `createInput, createRow, createColumn` because they are depended on by (New)EventForm that is currently being worked on in #163.

I will refactor that and nuke the old code when it eventually gets merged.

Fixes #165",kept old artifact refactor eg createinput createrow createcolumn depended new eventform currently worked refactor nuke old code eventually get merged fix,0,1,0,0,,,
https://api.github.com/repos/RocketChat/Rocket.Chat.Livechat/pulls/242,4,2019-06-08T11:49:56Z,2020-10-25T03:45:50Z,43602954,,17,302,17,12,0,0,1,@renatobecker please review,please review,0,0.303,0.697,0.3182,,,
https://api.github.com/repos/apache/iceberg/pulls/2272,9,2021-02-25T05:12:32Z,2022-09-14T18:27:28Z,48950096,,6,1049,36,6,0,0,1,"An implementation of Spark Structured Streaming Read, to track the current processed files of Iceberg table, This PR is a split of the [PR-796](https://github.com/apache/iceberg/pull/796) of Structured streaming read for Iceberg.",implementation spark structured streaming read track current processed file iceberg table pr split structured streaming read iceberg,0,0.894,0.106,0.2263,,,
https://api.github.com/repos/enterpriseready/enterpriseready/pulls/321,1,2018-05-20T12:08:20Z,2021-09-13T12:39:05Z,104718645,,1,4,0,1,0,0,1,,,,,,,,Neutral,0
https://api.github.com/repos/yannaingkyaw1986/prebid-ebdr/pulls/1,0,2021-10-11T23:15:34Z,2021-10-11T23:15:34Z,0,,9,377,9,9,0,0,1,,,,,,,,,
https://api.github.com/repos/pagekit/extension-blog/pulls/30,2,2018-06-04T20:00:50Z,2018-06-06T20:07:00Z,173170,,23,29,15,11,0,0,1,,,,,,,,,
https://api.github.com/repos/dreamfactorysoftware/df-core/pulls/78,1,2020-09-25T10:35:41Z,2023-03-01T09:08:40Z,76631579,,1,16,3,2,0,0,1,,,,,,,,,
https://api.github.com/repos/gbif/postal-service/pulls/2,0,2018-05-18T11:34:08Z,2018-05-18T12:41:46Z,4058,,3,87,0,2,0,0,1,,,,,,,,,
https://api.github.com/repos/pycontribs/jira/pulls/1119,2,2021-08-12T17:09:30Z,2023-02-07T21:03:07Z,47015617,,2,3,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/enterpriseready/enterpriseready/pulls/322,1,2018-05-20T16:02:13Z,2021-09-13T12:39:05Z,104704612,,1,2,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/DACSoftware/pull-request-notifier/pulls/1,0,2021-04-26T06:58:42Z,2021-04-26T08:52:18Z,6816,,12,90,89,21,0,0,1,,,,,,,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/10,0,2018-05-15T09:11:51Z,2018-05-16T09:37:18Z,87927,,47,1698,0,7,0,0,1,,,,,,,,,
https://api.github.com/repos/hypeventures/woocommerce-memcached-full-page-cache/pulls/12,0,2020-08-05T16:08:37Z,2020-08-07T14:00:34Z,165117,,8,233,29,8,0,0,1,,,,,,,,,
https://api.github.com/repos/danielle136/spotim-integration-docs/pulls/1,0,2020-01-10T21:50:52Z,2020-01-10T21:50:52Z,0,,1,38,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/jkrall/analytical/pulls/90,0,2018-07-16T13:22:13Z,2018-07-16T13:22:13Z,0,,83,564,18612,177,0,0,1,,,,,,,,,
https://api.github.com/repos/isabella232/TestingRepository/pulls/1,1,2021-02-23T10:54:10Z,2021-02-23T10:54:15Z,5,,1,0,0,62,0,0,1,,,,,,,,,
https://api.github.com/repos/isabella232/experience-platform-docs/pulls/1,1,2021-02-23T10:58:15Z,2021-02-23T10:58:20Z,5,,1,0,0,61,0,0,1,,,,,,,,,
https://api.github.com/repos/etalab/udata-gouvfr/pulls/519,6,2021-01-26T15:37:48Z,2021-08-26T15:47:43Z,18317395,,3,11,5,1,0,0,1,,,,,,,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/9,0,2018-04-30T14:04:34Z,2018-05-01T07:04:18Z,61184,,21,2075,471,40,0,0,1,,,,,,,,,
https://api.github.com/repos/erichard/awesome-gdpr/pulls/9,0,2018-10-17T11:47:12Z,2018-10-17T11:47:12Z,0,,1,3,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/joe27g/Bender-Site/pulls/2,0,2020-11-16T15:21:10Z,2021-07-13T20:25:02Z,20667832,,3,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/GorbunovStudio/magento-cookie-compliance/pulls/1,0,2019-02-11T12:59:15Z,2020-02-26T12:18:52Z,32829577,,11,115,182,7,0,0,1,,,,,,,,,
https://api.github.com/repos/Heyzap/CocoapodsSource/pulls/10,0,2018-05-15T15:20:32Z,2018-05-16T08:50:10Z,62978,,1,40,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/WeMoveEU/speakcivi/pulls/161,0,2018-08-10T12:19:36Z,2021-10-18T14:23:36Z,100663440,,1,13,243,9,0,0,1,,,,,,,,,
https://api.github.com/repos/pedroborges/kirby-google-analytics/pulls/3,0,2018-06-06T08:46:16Z,2020-04-23T14:06:04Z,59375988,,3,43,1,2,0,0,1,,,,,,,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/1,1,2018-02-21T14:24:22Z,2018-08-15T11:38:56Z,15110074,,3,522,0,11,0,0,1,,,,,,,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/11,1,2018-05-16T09:05:23Z,2018-05-17T16:05:37Z,111614,,7,1030,0,12,0,0,1,,,,,,,,,
https://api.github.com/repos/brittanyzellman/prebid.github.io/pulls/1,0,2018-07-12T14:31:19Z,2018-07-12T14:31:19Z,0,,1,2,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/265,0,2020-05-21T20:30:33Z,2020-07-07T15:55:09Z,4044276,,7,95,0,5,0,0,1,,,,,,,,,
https://api.github.com/repos/cloud-custodian/cloud-custodian/pulls/4572,5,2019-08-12T12:59:50Z,2023-01-31T12:03:33Z,109551823,,2,132,0,5,0,0,1,,,,,,,,,
https://api.github.com/repos/liujiefengfeng/Practice/pulls/22,0,2021-01-05T01:57:37Z,2021-01-05T01:57:38Z,1,,1,56,22,2,0,0,1,,,,,,,,,
https://api.github.com/repos/Rosus1691/gdpr-hawk/pulls/1,1,2021-02-20T13:15:26Z,2021-02-20T14:31:18Z,4552,,9,53,50,6,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/69,2,2021-09-22T02:24:30Z,2022-03-02T15:27:13Z,13957363,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/68,2,2021-09-22T02:24:30Z,2022-03-02T15:27:08Z,13957358,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/65,2,2021-08-12T21:30:26Z,2022-03-02T15:27:06Z,17431000,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/66,2,2021-08-12T21:30:28Z,2022-03-02T15:27:06Z,17430998,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/63,2,2021-08-05T01:06:10Z,2022-03-02T15:27:06Z,18109256,,1,56,21,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/64,2,2021-08-05T01:06:17Z,2022-03-02T15:27:06Z,18109249,,1,52,21,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/61,2,2021-06-21T21:31:57Z,2022-03-02T15:27:07Z,21923710,,1,5,5,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/60,2,2021-06-21T21:31:55Z,2022-03-02T15:27:06Z,21923711,,1,5,5,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/56,2,2021-05-29T00:54:32Z,2022-03-02T15:26:59Z,23985147,,1,7,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/57,2,2021-05-29T00:54:33Z,2022-03-02T15:26:59Z,23985146,,1,7,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/48,2,2021-05-11T22:25:03Z,2022-03-02T15:26:53Z,25462910,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/47,2,2021-05-11T22:24:28Z,2022-03-02T15:26:55Z,25462947,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/49,2,2021-05-11T22:25:41Z,2022-03-02T15:26:56Z,25462875,,1,4,8,2,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/50,2,2021-05-11T22:31:18Z,2022-03-02T15:26:59Z,25462541,,1,4,8,2,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/52,2,2021-05-12T00:37:44Z,2022-03-02T15:26:59Z,25454955,,1,4,4,2,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/51,2,2021-05-12T00:36:40Z,2022-03-02T15:26:59Z,25455019,,1,4,4,2,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/53,2,2021-05-12T03:14:19Z,2022-03-02T15:26:59Z,25445560,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/54,2,2021-05-12T03:15:00Z,2022-03-02T15:26:57Z,25445517,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/45,2,2021-05-09T06:37:32Z,2022-03-02T15:26:50Z,25692558,,1,12,33,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/46,2,2021-05-09T06:40:02Z,2022-03-02T15:26:54Z,25692412,,1,6,12,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/43,2,2021-05-08T02:19:57Z,2022-03-02T15:26:50Z,25794413,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/44,2,2021-05-08T02:26:05Z,2022-03-02T15:26:52Z,25794047,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/39,2,2021-03-31T15:06:10Z,2022-03-02T15:26:49Z,29031639,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/40,2,2021-03-31T15:12:22Z,2022-03-02T15:26:54Z,29031272,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/33,2,2020-12-13T05:48:33Z,2022-03-02T15:26:50Z,38396297,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/32,2,2020-12-13T05:48:32Z,2022-03-02T15:26:44Z,38396292,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/25,2,2020-09-16T03:02:07Z,2022-03-02T15:26:44Z,46009477,,1,20,16,1,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/23,2,2020-09-16T03:01:40Z,2022-03-02T15:26:45Z,46009505,,1,134,74,2,0,0,1,,,,,,,,,
https://api.github.com/repos/sgmelayu/GDPR-Transparency-and-Consent-Framework/pulls/24,2,2020-09-16T03:01:41Z,2022-03-02T15:26:44Z,46009503,,1,14,9,1,0,0,1,,,,,,,,,
https://api.github.com/repos/marccampbell/enterpriseready/pulls/4,1,2019-02-08T05:02:30Z,2019-02-08T15:39:38Z,38228,,2,23,13,4,0,0,1,,,,,,,,,
https://api.github.com/repos/ExLibrisGroup/campusm-tools/pulls/1,1,2020-08-24T13:03:07Z,2020-08-25T14:43:23Z,92416,,6,45,3,6,0,0,1,,,,,,,,,
https://api.github.com/repos/ptrkvsky/ramen-prismic/pulls/2,0,2021-08-31T04:48:43Z,2023-02-12T13:55:08Z,45824785,,1,6,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/ministryofjustice/dps-data-compliance/pulls/289,0,2021-06-23T16:20:22Z,2021-06-23T16:25:03Z,281,,1,173,4,5,0,0,1,,,,,,,,,
https://api.github.com/repos/redtux/gdpr-registry-app/pulls/2,0,2021-04-18T00:46:49Z,2021-04-18T00:46:49Z,0,,1,16,9115,50,0,0,1,,,,,,,,,
https://api.github.com/repos/sitedata/mailbeez-documentation/pulls/1,1,2021-07-24T20:26:17Z,2021-07-24T20:26:19Z,2,,1,0,0,76,0,0,1,,,,,,,,,
https://api.github.com/repos/mtooooo/shuup/pulls/23,0,2021-09-30T20:50:39Z,2023-02-03T10:20:45Z,42384606,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Santiago8888/shuup/pulls/17,0,2021-09-30T20:50:34Z,2023-02-03T02:22:52Z,42355938,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/shuup/shuup/pulls/2606,2,2021-09-30T20:50:41Z,2023-02-02T17:48:58Z,42325097,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/rahuldkjain/cool-bio-analytics/pulls/1,0,2021-07-14T05:19:04Z,2021-07-14T05:19:04Z,0,,1,4,115,6,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/16,0,2021-08-12T00:58:29Z,2021-08-12T00:58:30Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/15,0,2021-08-04T20:08:44Z,2021-08-04T20:08:45Z,1,,1,120,42,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/14,0,2021-06-16T20:38:12Z,2021-06-16T20:38:13Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/13,0,2021-05-26T02:28:19Z,2021-05-26T02:28:19Z,0,,1,70,32,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/12,0,2021-05-11T12:46:12Z,2021-05-11T12:46:13Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/11,0,2021-05-11T03:49:45Z,2021-05-11T03:49:46Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/10,0,2021-03-31T07:21:07Z,2021-03-31T07:21:08Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/9,0,2020-12-12T08:22:50Z,2020-12-12T08:22:51Z,1,,1,31,18,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/8,0,2020-09-04T22:55:02Z,2020-09-04T22:55:05Z,3,,1,256,44,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/2,2,2020-02-19T01:12:09Z,2020-08-19T13:26:49Z,15768880,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/3,0,2020-02-19T01:12:09Z,2020-02-19T01:12:10Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/4,0,2020-02-19T01:12:10Z,2020-02-19T01:12:11Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/nova-labs/civicrm-docker/pulls/5,0,2020-02-19T01:12:10Z,2020-02-19T01:12:11Z,1,,1,33,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/IEvangelist/ASP.NET-Core-2.1-Samples/pulls/1,0,2019-11-11T17:40:26Z,2019-11-11T17:40:26Z,0,,1,8,1443,8,0,0,1,,,,,,,,,
https://api.github.com/repos/friends-of-contao/contao-privacy/pulls/44,0,2018-10-25T09:21:13Z,2018-10-25T12:54:38Z,12805,,4,63,0,5,0,0,1,,,,,,,,,
https://api.github.com/repos/whitemike889/whotracks.me/pulls/2,0,2021-06-11T19:10:03Z,2021-06-11T19:10:03Z,0,,1,43,29445,134,0,0,1,,,,,,,,,
https://api.github.com/repos/isabella232/livefyre.en/pulls/1,1,2021-02-23T13:07:33Z,2021-02-23T14:06:25Z,3532,,1,0,0,75,0,0,1,,,,,,,,,
https://api.github.com/repos/isabella232/treasure-boxes/pulls/1,1,2021-03-17T18:06:58Z,2021-03-17T18:07:04Z,6,,1,0,0,45,0,0,1,,,,,,,,,
https://api.github.com/repos/Acidburn0zzz/whotracks.me/pulls/1,0,2019-12-22T20:26:11Z,2019-12-22T20:26:11Z,0,,1,43,29445,132,0,0,1,,,,,,,,,
https://api.github.com/repos/machbarmacher/gdpr-dump/pulls/39,3,2019-08-04T07:16:48Z,2021-06-22T05:43:27Z,59437599,,1,1,8,1,0,0,1,,,,,,,,,
https://api.github.com/repos/PrestaShop/blocknewsletter/pulls/30,0,2018-05-31T09:16:49Z,2018-05-31T09:16:49Z,0,,1,14,10,1,0,0,1,,,,,,,,,
https://api.github.com/repos/ErikSteNL/ChatbotCasus/pulls/2,0,2019-08-24T13:49:28Z,2019-08-24T13:49:28Z,0,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/dholdaway/Best-Practices_And_Examples/pulls/7,0,2021-11-15T17:47:18Z,2021-11-15T17:47:19Z,1,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/iSenseLabs/GDPR-for-OpenCart-Language-Packs/pulls/15,0,2020-10-16T09:54:02Z,2020-10-16T09:54:02Z,0,,11,30,0,10,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/14,0,2021-09-21T23:53:14Z,2021-09-21T23:53:14Z,0,,1,3,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/12,0,2021-05-26T14:10:26Z,2021-05-26T14:10:27Z,1,,1,40,28,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/10,0,2021-05-11T18:53:42Z,2021-05-11T18:53:43Z,1,,1,3,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/9,0,2021-04-20T00:03:06Z,2021-04-20T00:03:07Z,1,,1,6,6,1,0,0,1,,,,,,,,,
https://api.github.com/repos/corymacd/wp-gcloud-run/pulls/8,0,2021-09-22T09:02:56Z,2021-09-22T09:02:57Z,1,,1,3,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/8,0,2021-04-01T03:28:12Z,2021-04-01T03:28:12Z,0,,1,3,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/7,0,2021-03-10T23:53:19Z,2021-03-10T23:53:19Z,0,,1,12,12,1,0,0,1,,,,,,,,,
https://api.github.com/repos/mf00589/groupapplication/pulls/5,0,2021-02-08T20:12:06Z,2021-02-08T20:12:07Z,1,,1,23,12,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Tarik-MOUBARIKI/un-site-e-commerce-avec-WordPress-WooCommerce/pulls/6,0,2020-12-12T23:37:36Z,2020-12-12T23:37:37Z,1,,1,3,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/mf00589/groupapplication/pulls/1,0,2020-06-08T11:02:22Z,2020-06-08T11:02:24Z,2,,1,11,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/mf00589/groupapplication/pulls/3,0,2020-06-08T11:05:14Z,2020-06-08T11:05:15Z,1,,1,23,14,1,0,0,1,,,,,,,,,
https://api.github.com/repos/dholdaway/Best-Practices_And_Examples/pulls/3,0,2021-03-25T21:46:56Z,2021-03-25T21:46:57Z,1,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/dholdaway/Best-Practices_And_Examples/pulls/1,0,2021-03-15T16:45:33Z,2021-03-15T16:45:34Z,1,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/snowplow/snowplow-web-data-model/pulls/20,3,2018-05-24T08:14:16Z,2018-12-20T03:30:09Z,18126953,,87,1709,0,43,0,0,1,,,,,,,,,
https://api.github.com/repos/mono/website/pulls/395,2,2018-08-03T16:57:00Z,2018-08-28T14:07:25Z,2149825,,2,111,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/privacyradius/gdpr-tracker/pulls/254,1,2021-04-29T19:50:11Z,2021-06-25T15:21:27Z,4908676,,1,27,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/gabrielferreiraa/lite/pulls/36,1,2021-01-14T09:39:36Z,2022-11-20T16:28:59Z,58344563,,1,14,7,2,0,0,1,,,,,,,,,
