url,comments,created_at,updated_at,active_time,closed_at,commits,additions,deletions,changed_files,merged,closed,open,commits_not_bot,commit_prepro,negativeCommit,neutralCommit,positiveCommit,compoundCommit,,,compound_overall
https://api.github.com/repos/sishen/omniauth-bitbucket/pulls/15,0,2019-06-19T11:05:46Z,2019-06-19T11:05:56Z,10,,1,2,2,1,0,0,1,"update to bitbucket api 2.0 endpoints

",update bitbucket api endpoint,0,1,0,0,,,
https://api.github.com/repos/marccampbell/enterpriseready/pulls/4,1,2019-02-08T05:02:30Z,2019-02-08T15:39:38Z,38228,,2,23,13,4,0,0,1,"Docker for mac

Use published release

",docker mac use published release,0,1,0,0,,,
https://api.github.com/repos/empreinte-digitale/orejime/pulls/31,2,2020-03-18T13:02:24Z,2020-07-17T14:27:10Z,10459486,,2,45,4,6,0,0,1,"Implemented GDPR compliant button to enforce accetpance of all apps. Orejime config object updated to enable/disable this feature.

BOSA: #12069 - Set gdprCompliant to true by default

",implemented gdpr compliant button enforce accetpance apps orejime config object updated enabledisable feature bosa set gdprcompliant true default,0,0.859,0.141,0.4215,,,
https://api.github.com/repos/newTendermint/awesome-analytics/pulls/124,0,2021-05-13T05:43:02Z,2021-05-13T05:43:02Z,0,,1,3,2,1,0,0,1,"Added HockeyStack

",added hockeystack,0,1,0,0,,,
https://api.github.com/repos/bosonie/ansible-role-simulationbase/pulls/1,0,2021-06-22T08:54:10Z,2021-06-22T08:54:10Z,0,,1,1,1,1,0,0,1,"Change the keyserver pool

The keyserver pools provided by sks-keyservers (https://sks-keyservers.net/) are all gone. In their web site you can read:  ""Update 2021-06-21: Due to even more GDPR takedown requests, the DNS records for the pool will no longer be provided at all.""
Therefore now the key is taken from http://keyserver.ubuntu.com/

",change keyserver pool keyserver pool provided skskeyservers gone web site read update due even gdpr takedown request dns record pool longer provided therefore key taken,0,1,0,0,,,
https://api.github.com/repos/shivanktripathi/azuresynapse/pulls/2,0,2021-12-14T06:39:21Z,2022-01-07T05:19:02Z,2068781,,7,9320,35,47,0,0,1,"Updating credential: WorkspaceSystemIdentity
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultSqlServer
Updating integrationRuntime: AutoResolveIntegrationRuntime
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultStorage
Updating linkedService: lmt_cosmos_uat
Updating linkedService: lmt_cosmos_prod
Adding linkedService: AzureBlobStorage1
Updating pipeline: RejectionRecommendationPipeline
Updating notebook: RejectionRecommendationData
Updating notebook: RebuildIndex
Updating trigger: ScheduledRun
Updating sqlscript: GDPR Query
Updating sqlscript: LaborByLaborCategoryIdAndTzId
Updating sqlscript: LaborByCustomerName
Updating sqlscript: LaborSubmittedLate
Updating dataset: CosmosDbSqlApiCollection1
Updating notebook: git test
Adding notebook: ApprovalHistory

Updating sqlscript: GDPR Query
Updating sqlscript: LaborByLaborCategoryIdAndTzId
Updating sqlscript: LaborByCustomerName
Updating sqlscript: LaborSubmittedLate
Updating credential: WorkspaceSystemIdentity
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultSqlServer
Updating integrationRuntime: AutoResolveIntegrationRuntime
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultStorage
Updating linkedService: lmt_cosmos_uat
Updating linkedService: lmt_cosmos_prod
Adding linkedService: labormanagementsynapseppe_AzureBlobStorage
Updating dataset: CosmosDbSqlApiCollection1
Updating pipeline: RejectionRecommendationPipeline
Updating notebook: RejectionRecommendationData
Updating notebook: RebuildIndex
Updating trigger: ScheduledRun
Updating notebook: git test
Updating notebook: ApprovalHistory

Updating credential: WorkspaceSystemIdentity
Updating pipeline: RejectionRecommendationPipeline
Updating notebook: RejectionRecommendationData
Updating notebook: RebuildIndex
Adding pipeline: ApprovalHistory
Adding dataset: ApprovalHistoryFileSystem
Adding dataset: ApprovalHistoryTableStorage
Adding linkedService: ApprovalHistoryFileStorageLinkedService
Adding linkedService: ApprovalHistoryTableStorageLinkedService
Updating integrationRuntime: AutoResolveIntegrationRuntime
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultSqlServer
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultStorage
Updating linkedService: lmt_cosmos_uat
Updating linkedService: lmt_cosmos_prod
Updating linkedService: labormanagementsynapseppe_AzureBlobStorage
Adding linkedService: labormanagementsynapseppe_AzureKeyVault
Adding linkedService: labormanagementsynapsedev_AzureKeyVault
Adding linkedService: labormanagementsynapselink_AzureKeyVault
Updating dataset: CosmosDbSqlApiCollection1
Updating sqlscript: GDPR Query
Updating sqlscript: LaborByLaborCategoryIdAndTzId
Updating sqlscript: LaborByCustomerName
Updating sqlscript: LaborSubmittedLate
Adding sqlscript: SQL script 1
Updating trigger: ScheduledRun
Updating notebook: git test
Updating notebook: ApprovalHistory
Adding notebook: DistinctApprovers
Adding notebook: ApprovalHistoryV2
Adding notebook: ApprovalV3

Updating credential: WorkspaceSystemIdentity
Updating dataset: CosmosDbSqlApiCollection1
Adding linkedService: LMT_Cosmos_UAT
Updating integrationRuntime: AutoResolveIntegrationRuntime
Updating dataset: ApprovalHistoryFileSystem
Updating linkedService: ApprovalHistoryFileStorageLinkedService
Updating dataset: ApprovalHistoryTableStorage
Updating linkedService: ApprovalHistoryTableStorageLinkedService
Updating pipeline: RejectionRecommendationPipeline
Updating notebook: RejectionRecommendationData
Updating notebook: RebuildIndex
Adding pipeline: Build_Approval_History
Adding notebook: Build_Approval_History
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultSqlServer
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultStorage
Adding linkedService: LMT_Cosmos_Prod
Updating linkedService: labormanagementsynapseppe_AzureKeyVault
Updating linkedService: labormanagementsynapsedev_AzureKeyVault
Updating linkedService: labormanagementsynapselink_AzureKeyVault
Adding linkedService: LMT_Storage_Dev
Adding linkedService: LMT_Storage_Uat
Adding linkedService: LMT_Storage_Prod
Updating trigger: ScheduledRun
Updating sqlscript: GDPR Query
Updating sqlscript: LaborByLaborCategoryIdAndTzId
Updating sqlscript: LaborByCustomerName
Updating sqlscript: LaborSubmittedLate
Adding sqlscript: ApprovalHistoryDF
Updating sqlscript: SQL script 1
Adding sqlscript: SQL script 2
Adding sqlscript: SQL script 3
Updating notebook: git test
Updating notebook: DistinctApprovers
Updating notebook: ApprovalHistoryV2
Updating notebook: ApprovalV3
Adding notebook: Getting Started with Delta Lake
Adding notebook: ApprovalHistory_Obsolete

Adding managedVirtualNetwork: default
Updating pipeline: RejectionRecommendationPipeline
Updating notebook: RejectionRecommendationData
Updating notebook: RebuildIndex
Updating sqlscript: LaborByLaborCategoryIdAndTzId
Updating sqlscript: LaborSubmittedLate
Updating sqlscript: LaborByCustomerName
Updating sqlscript: GDPR Query
Updating dataset: CosmosDbSqlApiCollection1
Updating linkedService: LMT_Cosmos_UAT
Updating integrationRuntime: AutoResolveIntegrationRuntime
Updating credential: WorkspaceSystemIdentity
Adding dataflow: Dataflow1
Updating trigger: ScheduledRun
Adding sparkJobDefinition: Spark job definition 1
Adding linkedService: labormangementsynapsedev-WorkspaceDefaultSqlServer
Adding linkedService: labormangementsynapsedev-WorkspaceDefaultStorage
Updating linkedService: LMT_Cosmos_Prod
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultStorage
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultSqlServer
Adding linkedService: LMT_KeyVault_Dev
Updating linkedService: LMT_Storage_Dev
Updating linkedService: LMT_Storage_Prod
Adding linkedService: LMT_KeyVault_Uat
Updating linkedService: LMT_Storage_Uat
Adding linkedService: LMT_KeyVault_Prod
Adding managedPrivateEndpoint: synapse-ws-sqlOnDemand--labormangementsynapsedev
Adding managedPrivateEndpoint: synapse-ws-sql--labormangementsynapsedev

Updating notebook: RebuildIndex

Updating managedVirtualNetwork: default
Updating credential: WorkspaceSystemIdentity
Adding sparkJobDefinition: Spark job definition 1
Updating dataset: CosmosDbSqlApiCollection1
Updating linkedService: LMT_Cosmos_UAT
Updating integrationRuntime: AutoResolveIntegrationRuntime
Adding managedPrivateEndpoint: synapse-ws-sqlOnDemand--labormangementsynapsedev
Adding managedPrivateEndpoint: synapse-ws-sql--labormangementsynapsedev
Updating linkedService: labormangementsynapsedev-WorkspaceDefaultSqlServer
Updating linkedService: labormangementsynapsedev-WorkspaceDefaultStorage
Updating linkedService: LMT_Cosmos_Prod
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultStorage
Updating linkedService: labormangementsynapseppe-WorkspaceDefaultSqlServer
Updating linkedService: LMT_KeyVault_Dev
Updating linkedService: LMT_Storage_Dev
Updating linkedService: LMT_Storage_Prod
Updating linkedService: LMT_KeyVault_Uat
Updating linkedService: LMT_Storage_Uat
Updating linkedService: LMT_KeyVault_Prod
Updating trigger: ScheduledRun
Updating pipeline: RejectionRecommendationPipeline
Updating notebook: RejectionRecommendationData
Updating notebook: RebuildIndex
Updating sqlscript: LaborByLaborCategoryIdAndTzId
Updating sqlscript: LaborSubmittedLate
Updating sqlscript: LaborByCustomerName
Updating sqlscript: GDPR Query
Updating dataflow: Dataflow1

",updating credential updating linkedservice updating integrationruntime updating linkedservice updating linkedservice lmtcosmosuat updating linkedservice lmtcosmosprod adding linkedservice updating pipeline updating notebook updating notebook rebuildindex updating trigger scheduledrun updating sqlscript gdpr query updating sqlscript updating sqlscript laborbycustomername updating sqlscript laborsubmittedlate updating dataset updating notebook git test adding notebook approvalhistory updating sqlscript gdpr query updating sqlscript updating sqlscript laborbycustomername updating sqlscript laborsubmittedlate updating credential updating linkedservice updating integrationruntime updating linkedservice updating linkedservice lmtcosmosuat updating linkedservice lmtcosmosprod adding linkedservice updating dataset updating pipeline updating notebook updating notebook rebuildindex updating trigger scheduledrun updating notebook git test updating notebook approvalhistory updating credential updating pipeline updating notebook updating notebook rebuildindex adding pipeline approvalhistory adding dataset adding dataset adding linkedservice adding linkedservice updating integrationruntime updating linkedservice updating linkedservice updating linkedservice lmtcosmosuat updating linkedservice lmtcosmosprod updating linkedservice adding linkedservice adding linkedservice adding linkedservice updating dataset updating sqlscript gdpr query updating sqlscript updating sqlscript laborbycustomername updating sqlscript laborsubmittedlate adding sqlscript sql script updating trigger scheduledrun updating notebook git test updating notebook approvalhistory adding notebook distinctapprovers adding notebook adding notebook updating credential updating dataset adding linkedservice lmtcosmosuat updating integrationruntime updating dataset updating linkedservice updating dataset updating linkedservice updating pipeline updating notebook updating notebook rebuildindex adding pipeline adding notebook updating linkedservice updating linkedservice adding linkedservice lmtcosmosprod updating linkedservice updating linkedservice updating linkedservice adding linkedservice lmtstoragedev adding linkedservice lmtstorageuat adding linkedservice lmtstorageprod updating trigger scheduledrun updating sqlscript gdpr query updating sqlscript updating sqlscript laborbycustomername updating sqlscript laborsubmittedlate adding sqlscript approvalhistorydf updating sqlscript sql script adding sqlscript sql script adding sqlscript sql script updating notebook git test updating notebook distinctapprovers updating notebook updating notebook adding notebook getting started delta lake adding notebook adding default updating pipeline updating notebook updating notebook rebuildindex updating sqlscript updating sqlscript laborsubmittedlate updating sqlscript laborbycustomername updating sqlscript gdpr query updating dataset updating linkedservice lmtcosmosuat updating integrationruntime updating credential adding dataflow updating trigger scheduledrun adding sparkjobdefinition spark job definition adding linkedservice adding linkedservice updating linkedservice lmtcosmosprod updating linkedservice updating linkedservice adding linkedservice lmtkeyvaultdev updating linkedservice lmtstoragedev updating linkedservice lmtstorageprod adding linkedservice lmtkeyvaultuat updating linkedservice lmtstorageuat adding linkedservice lmtkeyvaultprod adding adding synapsewssql updating notebook rebuildindex updating default updating credential adding sparkjobdefinition spark job definition updating dataset updating linkedservice lmtcosmosuat updating integrationruntime adding adding synapsewssql updating linkedservice updating linkedservice updating linkedservice lmtcosmosprod updating linkedservice updating linkedservice updating linkedservice lmtkeyvaultdev updating linkedservice lmtstoragedev updating linkedservice lmtstorageprod updating linkedservice lmtkeyvaultuat updating linkedservice lmtstorageuat updating linkedservice lmtkeyvaultprod updating trigger scheduledrun updating pipeline updating notebook updating notebook rebuildindex updating sqlscript updating sqlscript laborsubmittedlate updating sqlscript laborbycustomername updating sqlscript gdpr query updating dataflow,0,0.991,0.009,0.4215,,,
https://api.github.com/repos/gabefromutah/gatsby-plugin-facebook-pixel/pulls/2,1,2018-10-05T07:34:35Z,2020-10-01T17:32:54Z,62848699,,1,12,4,2,0,0,1,"Check if GDPR cookie consent is given before setting the pixel

	- if an option `cookieGDPR` is set we test if the coockie value in the browser is set to true

",check gdpr cookie consent given setting pixel option cookiegdpr set test coockie value browser set true,0,0.647,0.353,0.7269,,,
https://api.github.com/repos/davidlozanobermudez/gdpr-lozano/pulls/1,0,2019-04-13T22:12:59Z,2019-04-13T22:12:59Z,0,,2,143,0,1,0,0,1,"Add JDL Model `GDPR Lozano`

See https://start.jhipster.tech/jdl-studio/#!/view/2224d119-c87e-4c06-8b16-884375b573cf

Generate entities from JDL Model `GDPR Lozano`

See https://start.jhipster.tech/jdl-studio/#!/view/2224d119-c87e-4c06-8b16-884375b573cf

",add jdl model gdpr lozano see generate entity jdl model gdpr lozano see,0,1,0,0,,,
https://api.github.com/repos/davidlozanobermudez/gdpr-lozano/pulls/2,0,2019-04-13T22:16:45Z,2019-04-13T22:16:45Z,0,,2,27678,0,484,0,0,1,"Add JDL Model `GDPR Lozano`

See https://start.jhipster.tech/jdl-studio/#!/view/2224d119-c87e-4c06-8b16-884375b573cf

Generate entities from JDL Model `GDPR Lozano`

See https://start.jhipster.tech/jdl-studio/#!/view/2224d119-c87e-4c06-8b16-884375b573cf

",add jdl model gdpr lozano see generate entity jdl model gdpr lozano see,0,1,0,0,,,
https://api.github.com/repos/johnmoxon/johnmoxon.github.io/pulls/101,0,2021-03-01T00:59:02Z,2021-03-01T01:01:15Z,133,,1,31,0,1,0,0,1,"Update Posts “2021-02-12-gdpr-and-pii-in-australia”

",update post,0,1,0,0,,,
https://api.github.com/repos/codediodeio/angular-gtag/pulls/11,0,2019-09-17T06:47:28Z,2021-07-10T18:04:16Z,57237408,,1,27,18,2,0,0,1,"Option to enable/disable all analytics

",option enabledisable analytics,0,1,0,0,,,
https://api.github.com/repos/giannisdag/yii2-usuario/pulls/1,0,2019-06-18T08:09:20Z,2019-06-18T08:09:20Z,0,,1,7,2,1,0,0,1,"Update m000000_000009_add_gdpr_consent_fields.php

setting up default value false for sql server issue #314 bug. Added all the sql drivers

",update setting default value false sql server issue bug added sql driver,0,0.821,0.179,0.34,,,
https://api.github.com/repos/sherlock-project/sherlock/pulls/218,3,2019-07-10T04:28:09Z,2021-03-08T18:38:06Z,52495797,,2,7,0,1,0,0,1,"Add Tumblr support

Merge branch 'master' into feature/tumblr

",add tumblr support merge branch master featuretumblr,0,0.69,0.31,0.4019,,,
https://api.github.com/repos/Anteger/admob_consent/pulls/13,0,2021-03-18T12:46:46Z,2021-05-27T22:38:17Z,6083491,,5,158,248,8,0,0,1,"Available implemented

Available implemented ios

Null Safety

Consent bool passing

Returning consent value (Not really)

",available implemented available implemented io null safety consent bool passing returning consent value really,0,0.526,0.474,0.7906,,,
https://api.github.com/repos/bithound/passport-bitbucket-oauth2/pulls/10,0,2019-04-25T20:22:48Z,2019-04-25T20:22:48Z,0,,1,7,7,3,0,0,1,"Replace username with nickname, remove profileUrl, add accountId

",replace username nickname remove profileurl add accountid,0,1,0,0,,,
https://api.github.com/repos/mautic/mautic/pulls/10351,4,2021-08-22T08:25:58Z,2021-12-13T20:37:32Z,9807094,,7,229,14,3,0,0,1,"Add maintenance result to audit log

Refactor code to storeToAuditLog method

Minor refactor storeToAuditLogs

Merge branch 'features' into maintenance-audit-log

Remove getContainer from CleanupMaintenanceCommand.php
Add unit tests

Improve unit tests

Merge branch '4.x' into maintenance-audit-log

",add maintenance result audit log refactor code storetoauditlog method minor refactor storetoauditlogs merge branch feature maintenanceauditlog remove getcontainer add unit test improve unit test merge branch maintenanceauditlog,0,0.9,0.1,0.4404,,,
https://api.github.com/repos/andreasma/plone.formwidget.hcaptcha/pulls/1,0,2021-09-30T19:16:39Z,2021-09-30T19:16:39Z,0,,1,4,4,2,0,0,1,"Verify against hcaptcha API with correct URL, code was still checking against recaptcha siteverify api.

",verify hcaptcha api correct url code still checking recaptcha siteverify api,0,1,0,0,,,
https://api.github.com/repos/ministryofjustice/dps-data-compliance/pulls/289,0,2021-06-23T16:20:22Z,2021-06-23T16:25:03Z,281,,1,173,4,5,0,0,1,"GDPR-261: Introduce new compose file for local development

",introduce new compose file local development,0,1,0,0,,,
https://api.github.com/repos/jaketrent/html-webpack-template/pulls/76,1,2018-06-19T23:59:19Z,2019-10-31T09:50:51Z,43062692,,3,10,4,2,0,0,1,"Add support for anonymizing IP stat collection in Google analytics.

Fix readme.

Fix token.

",add support anonymizing ip stat collection google analytics fix readme fix token,0,0.803,0.197,0.4019,,,
https://api.github.com/repos/h5p/h5p-video/pulls/35,1,2019-12-27T09:10:53Z,2020-06-15T08:58:10Z,14773637,,1,1,0,1,0,0,1,"Use undocumented no-cookie option for YouTube videos

There is an undocumented option to allow using the more data
privacy friendly no-cookie option within the iframe API, cmp.
https://portalzine.de/dev/api/youtube-iframe-api-and-cookieless-domain-solution-gdpr-dsgvo/

",use undocumented nocookie option youtube video undocumented option allow using data privacy friendly nocookie option within iframe api cmp,0,0.769,0.231,0.6249,,,
https://api.github.com/repos/ParticipioLabs/edgeryders-form-burning-stories/pulls/1,0,2020-03-05T16:08:47Z,2020-03-05T16:08:47Z,0,,1,1,1,1,0,0,1,"Fix link typo

",fix link typo,0,1,0,0,,,
https://api.github.com/repos/audrasjb/gdpr-data-request-form/pulls/32,1,2020-02-22T17:21:27Z,2020-02-22T18:10:41Z,2954,,5,374,0,6,0,0,1,"Load plugin textdomain

Add translation .pot template file

Add Dutch translation

WIP: Enable script translations

Improve Dutch translation

",load plugin textdomain add translation pot template file add dutch translation wip enable script translation improve dutch translation,0,0.854,0.146,0.4404,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1011,0,2021-02-26T04:51:04Z,2021-02-26T16:22:18Z,41474,,1,68,10,1,0,0,1,"Revert ""Revert ""WIP""""

This reverts commit 23b04015442f84b16276e77357102baf7c7fd73f.

",revert revert wip reverts commit,0,0.645,0.355,0.296,,,
https://api.github.com/repos/LibraryCarpentry/lc-overview/pulls/35,3,2021-05-24T17:03:03Z,2023-02-26T22:54:34Z,55576291,,4,132,274,2,0,0,1,"Started ep02 refresh

Refresh of Intro Episode

Added the second half of the lesson.

Update based on pull request comments

",started refresh refresh intro episode added second half lesson update based pull request comment,0,1,0,0,,,
https://api.github.com/repos/larry-international/larryhost-web/pulls/4,1,2021-03-08T03:39:14Z,2021-03-12T20:48:00Z,407326,,6,313,24,13,0,0,1,"refactoring

Touch new policies + new template

Touch GDPR related policies

Populate policies with stub HTML

Data Processing Addendums from hetzner/cloudflare

Stub policy files

",refactoring touch new policy new template touch gdpr related policy populate policy stub html data processing addendum hetznercloudflare stub policy file,0,1,0,0,,,
https://api.github.com/repos/giorgiosironi/phpunit-selenium/pulls/444,0,2020-02-14T12:59:15Z,2020-02-14T12:59:15Z,0,,1,27,0,2,0,0,1,"Cookie: get all cookies

",cookie get cooky,0,1,0,0,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4191,12,2020-02-22T01:22:22Z,2020-10-13T16:45:43Z,20273001,,1,249,33,5,0,0,1,"improved pid checking and instance locking

",improved pid checking instance locking,0,0.563,0.437,0.4767,,,
https://api.github.com/repos/EpiLink/EpiLink/pulls/291,2,2021-07-27T23:37:18Z,2022-01-22T16:27:30Z,15439812,,2,113,83,10,0,0,1,"Add presentOnMonitoredServers boolean attribute

Move try/catch statement to a better spot

",add boolean attribute move trycatch statement better spot,0,0.707,0.293,0.4404,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/237,0,2018-11-16T09:19:39Z,2018-11-16T09:19:39Z,0,,1,1,1,1,0,0,1,"Adds data attribute with function to call to close notification modal

",add data attribute function call close notification modal,0,1,0,0,,,
https://api.github.com/repos/trewknowledge/GDPR/pulls/236,1,2018-11-14T10:27:44Z,2018-11-14T15:06:17Z,16713,,1,25,1,1,0,0,1,"Adds escaping of some uncommon but valid email characters

",add escaping uncommon valid email character,0,0.806,0.194,0.0516,,,
https://api.github.com/repos/eacunha/chatbots/pulls/1,0,2020-06-26T07:59:18Z,2020-06-26T07:59:18Z,0,,1,1,1,1,0,0,1,"Change BotBase into the right column

",change botbase right column,0,1,0,0,,,
https://api.github.com/repos/HealYouDown/flask-statistics/pulls/6,1,2020-09-06T14:58:18Z,2020-09-17T19:49:14Z,967856,,1,24,1,3,0,0,1,"Add cleanup of old requests in DB

",add cleanup old request db,0,1,0,0,,,
https://api.github.com/repos/wazuh/wazuh/pulls/3018,0,2019-04-04T09:57:09Z,2022-12-30T09:20:02Z,118020173,,1,10,7,1,0,0,1,"Fix alert message when nodiff is configured

",fix alert message nodiff configured,0,0.645,0.355,0.296,,,
https://api.github.com/repos/MindscapeHQ/raygun4net/pulls/385,0,2018-05-17T09:31:43Z,2019-09-24T01:35:53Z,42739450,,4,53,4,4,0,0,1,"Mask request IpAddress

Merge remote-tracking branch 'upstream/master' into mask-ip-address

Fix merge issues

Remove unused method

",mask request ipaddress merge remotetracking branch upstreammaster maskipaddress fix merge issue remove unused method,0,1,0,0,,,
https://api.github.com/repos/jhoopes/moodle-mod_activequiz/pulls/61,0,2021-12-30T06:03:02Z,2022-01-12T04:15:16Z,1116734,,4,448,5,6,0,0,1,"add initial github actions file

minor code fixes

add privacy provider

fix privacy provider get users

",add initial github action file minor code fix add privacy provider fix privacy provider get user,0,1,0,0,,,
https://api.github.com/repos/microsoft/ApplicationInsights-Ruby/pulls/78,1,2019-09-13T08:56:08Z,2019-10-16T12:16:26Z,2863218,,1,45,3,3,0,0,1,"Add parameter to optionally send IP address

",add parameter optionally send ip address,0,1,0,0,,,
https://api.github.com/repos/xamarin/XamarinComponents/pulls/935,15,2020-08-03T11:04:00Z,2021-11-05T11:08:39Z,39657879,,26,653,0,12,0,0,1,"UMP UserMessagingPlatform bindings initial commit (DONE)

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

readme.md date update

manifest.yaml

new signing

preBuildSteps

Merge branch 'Google.UserMessagingPlatform' of https://github.com/xamarin/XamarinComponents into Google.UserMessagingPlatform

reverting signing

Update XPlat/Google.UserMessagingPlatform/build.cake

Co-authored-by: Matthew Leibowitz <mattleibow@live.com>

stable

Merge branch 'Google.UserMessagingPlatform' of https://github.com/xamarin/XamarinComponents into Google.UserMessagingPlatform

20200926 v1.0.0.0

Merge branch 'master' into Google.UserMessagingPlatform

typo in PackageId and AssemblyName

Merge branch 'Google.UserMessagingPlatform' of https://github.com/xamarin/XamarinComponents into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'master' into Google.UserMessagingPlatform

Merge branch 'main' into Google.UserMessagingPlatform

typo fix

",ump binding initial commit done merge branch master merge branch master merge branch master merge branch master merge branch master merge branch master merge branch master readmemd date update manifestyaml new signing prebuildsteps merge branch reverting signing update coauthoredby matthew leibowitz mattleibowcom stable merge branch merge branch master typo packageid assemblyname merge branch merge branch master merge branch master merge branch master merge branch main typo fix,0,0.937,0.063,0.5267,,,
https://api.github.com/repos/con/open-brain-consent/pulls/117,1,2021-07-30T12:54:40Z,2021-07-30T13:08:12Z,812,,1,3,0,1,0,0,1,"SCC to transfer personal data to third countries

Transfer of personal data to third countries may only take place
if data importers comply with the SCC. The DUA by itself is not
sufficient.

",scc transfer personal data third country transfer personal data third country may take place data importer comply scc dua sufficient,0,1,0,0,,,
https://api.github.com/repos/indexexchange/improve-digital-adapter/pulls/8,0,2018-11-22T17:00:35Z,2018-11-22T17:00:36Z,1,,4,189,28,6,0,0,1,"Update unit tests to match price precision and GDPR changes

Adding dynamic key-values

Fixing dealId logic

Minor fix

",update unit test match price precision gdpr change adding dynamic keyvalues fixing dealid logic minor fix,0,0.852,0.148,0.3818,,,
https://api.github.com/repos/progressive-identity/gdpr.dev/pulls/3,1,2021-01-07T15:04:25Z,2021-05-18T12:19:23Z,11308498,,1,3,3,1,0,0,1,"fix typos in index.html

",fix typo indexhtml,0,1,0,0,,,
https://api.github.com/repos/FundingCircle/fc-vault-rails/pulls/30,1,2018-10-29T15:42:14Z,2018-10-30T17:23:06Z,92452,,1,4,1,4,0,0,1,"Change default value of Vault attributes to String

Since Vault assumes that all attributes are `String`s, unless explicitly
defined otherwise, it makes sense to have this as a default. This will make
it easier (shorter) to define attributes like house and phone numbers for
example, where they can include only numbers and be mistaked for Integers
by ActiveRecord.

",change default value vault attribute string since vault assumes attribute string unless explicitly defined otherwise make sense default make easier shorter define attribute like house phone number example include number mistaked integer activerecord,0,0.731,0.269,0.8074,,,
https://api.github.com/repos/orbit-apps/elixir-shopifyapi/pulls/366,2,2020-12-29T00:54:46Z,2021-06-07T21:44:03Z,13898957,,2,30,0,2,0,0,1,"add: ETS Table Delete (For GDPR Webhooks)

mod: Formatting : ETS Table Delete (For GDPR Webhooks)

",add ets table delete gdpr webhooks mod formatting ets table delete gdpr webhooks,0,1,0,0,,,
https://api.github.com/repos/datenanfragen/website/pulls/762,4,2021-10-11T18:16:46Z,2022-03-18T10:25:52Z,13622946,,2,363,3,8,0,0,1,"Add czech translation

Translate file names and image description

",add czech translation translate file name image description,0,1,0,0,,,
https://api.github.com/repos/dpette/lalista-be/pulls/1,1,2018-06-29T12:40:00Z,2018-06-29T16:29:14Z,13754,,1,65,4,6,0,0,1,"Add gravatar to Person model

Person now have the field email that is used to get the gravatar url of the person.
Also, the name of the person is generated from email address.

Adding the rake task `rails update_people_email` that set email to people in DB.
This task update also the person name.

",add gravatar person model person field email used get gravatar url person also name person generated email address adding rake task rail updatepeopleemail set email people db task update also person name,0,1,0,0,,,
https://api.github.com/repos/Eugene851001/WT/pulls/13,2,2020-05-03T12:24:55Z,2020-05-09T08:28:21Z,504206,,2,70,0,5,0,0,1,"Laba7

Connect library via packet manager

",connect library via packet manager,0,1,0,0,,,
https://api.github.com/repos/con/open-brain-consent/pulls/116,0,2021-07-30T12:37:57Z,2021-08-05T20:43:00Z,547503,,2,2,2,1,0,0,1,"Reorder words to make sense

Increment DUA version.

I'm fixing the English text only. While I could fix French and Greek
too, I feel it is better to organize this for all languages or let
initial translators handle this.

to be on a group-level: what does this mean?

I believe the intended phrase was:
	to be group-level data

I find this alternative better (4.960.000 Google hits instead of 308.000):
	to be aggregate data

",reorder word make sense increment dua version fixing english text could fix french greek feel better organize language let initial translator handle grouplevel mean believe intended phrase grouplevel data find alternative better google hit instead aggregate data,0,0.858,0.142,0.7003,,,
https://api.github.com/repos/drupalnorge/drupalcamp_profile/pulls/58,0,2020-06-04T22:12:11Z,2020-06-04T22:12:11Z,0,,1,1,1,1,0,0,1,"Update drupal/google_analytics

",update,0,1,0,0,,,
https://api.github.com/repos/Automattic/wp-calypso/pulls/52733,3,2021-05-11T03:22:00Z,2021-07-10T06:37:49Z,5195749,,1,109,1,7,0,0,1,"Add Iponweb trackers.

",add iponweb tracker,0,1,0,0,,,
